user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A542,"['Corning Pyrex 5 Piece Glass Graduated Low Form Griffin Beaker Assortment Pack, with Double Scale', '6 Pack - 5-inch, 16x125mm Pyrex Glass Test Tubes with Screw Caps', 'AmScope 25pc Assorted Specimen Collection of Prepared Microscope Slides Glass Slide with Storage Case', 'RiteBrew Rubber Stopper - Size 10 - Drilled', 'AmScope 50pc Pre-Cleaned Blank Ground Edge Glass Microscope Slides and 100pc Pre-Cleaned Square Glass Cover Slips Coverslips', 'Heathrow Scientific HD15994G Black Cork Lined 100 Place Microscope Slide Box, 8.25"" Length x 7"" Width x 1.3"" Height', 'American Educational 7-G15-A Cast Iron Support Ring Stand with Acid Resistant Finish, 8"" Length x 5"" Width Base Size', '213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml', 'EISCO CH0688 Labs Clamp Retort, 3 PVC Coated Prongs (opens to 90mm in dia.) with Boss Head', 'Industrial & Scientific"" />']",SEOH Clamp Three Finger Rubber Lined Jaws,"[885, 1709, 1657, 1324, 1710, 1711, 295, 824, 296, 1712]",1713,"['<a_94><b_144><c_239>', '<a_14><b_215><c_176>', '<a_206><b_99><c_1>', '<a_14><b_216><c_46>', '<a_14><b_90><c_222>', '<a_14><b_246><c_237>', '<a_87><b_150><c_0>', '<a_94><b_75><c_129>', '<a_104><b_43><c_169>', '<a_15><b_224><c_18>']",<a_42><b_177><c_255>
A7626,"['Dremel Digilab 3D40 Award Winning 3D Printer, Idea Builder with semi automated leveling, print PLA at 100 micron resolution']","MG Chemicals Wood 3D Printer Filament, 1.75mm, 0.5 Kg (1.1 lbs.) - Wood",[2192],2059,['<a_91><b_52><c_172>'],<a_223><b_179><c_190>
A1327,"['Luxor 32""W x 18""D Mobile 3 Shelf Utility Storage Tub Cart - Gray', 'Loctite 242 Threadlocker Blue 50 ml']",Nashua ALL-CLIMATE Extreme Duct Tape: 2 in. x 60 yds. (Black),"[2682, 1401]",2681,"['<a_210><b_164><c_153>', '<a_165><b_151><c_62>']",<a_202><b_170><c_89>
A667,"['Carter P60504 In-Line Electric Fuel Pump', 'Shepherd Hardware 9782 4-Inch Cast Iron Swivel Plate Caster, 500-lb Load Capacity']","Shepherd Hardware 9174 2-Inch Cast Iron Swivel Plate Caster, 125-lb Load Capacity","[1103, 705]",706,"['<a_109><b_34><c_53>', '<a_87><b_249><c_104>']",<a_87><b_222><c_159>
A2725,"['SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150', 'MASTER MAGNETICS TV629097 2.65"" D Round Base Magnet', '25-Pack 7/64"" Stainless Steel Screw Eye Rings', 'E6000 230022 Medium Viscosity Auto/Industrial Adhesive, 3.7 fl oz']","E6000 230022 Medium Viscosity Auto/Industrial Adhesive, 3.7 fl oz","[1255, 3373, 82, 2050]",2050,"['<a_193><b_203><c_191>', '<a_251><b_65><c_44>', '<a_159><b_64><c_238>', '<a_165><b_221><c_145>']",<a_165><b_221><c_145>
A6325,"['Pac-Kit by First Aid Only 13-125 First Aid/Burn Cream, 0.9 gm Packet (Box of 25)', '3M Dual Lock Reclosable Fastener TB3550 250/250 Black, 1 in x 10 ft (1 Mated Strip/Bag)', '3M Vinyl Tape 471 Blue, 3/4 in x 36 yd, Conveniently Packaged (Pack of 1)', 'Pac-Kit by First Aid Only 8-050 First Aid Adhesive Tape, 5 yds Length x 1/2"" Width']","Waterjel 2120 Bacitracin Zinc Triple Antibiotic Ointment, 0.5gm Packet (Pack of 144)","[2785, 1798, 274, 2108]",556,"['<a_44><b_227><c_40>', '<a_68><b_32><c_235>', '<a_202><b_205><c_240>', '<a_122><b_46><c_247>']",<a_44><b_137><c_52>
A2380,"['Mighty Mag Magnetic Base', 'BigMouth Inc The Mini Curbside Trash and Recycle Can Set, 5-inch Tall Desktop Organizer, Pencil Holder for Desk']","Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube","[935, 3244]",1995,"['<a_251><b_65><c_29>', '<a_210><b_98><c_106>']",<a_44><b_4><c_61>
A5958,"['eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue', 'Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'eSUN 3D 1.75mm PETG Green Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transparent 1.75mm Green', 'American 3D Supply PLA 3D Printer Filament, 1 kg Spool, 1.75 mm, Red', '3D Solutech PETG175YLW 3D Printer Filament, Yellow, 1.75mm, 2.2 LBS (1.0KG)', '100 3/8"" Inch Chrome Steel Bearing Balls G25']",30 Bearing 608ZZ 8x22x7 Shielded Greased Miniature Ball Bearings,"[2157, 2912, 2158, 3665, 3432, 2505]",1597,"['<a_223><b_126><c_16>', '<a_158><b_72><c_141>', '<a_223><b_126><c_115>', '<a_223><b_220><c_172>', '<a_223><b_187><c_54>', '<a_71><b_104><c_191>']",<a_251><b_44><c_109>
A4337,"['Anytime Tools 5/32"" Diamond Chainsaw Sharpener Burr 1/8"" Shank, 4 Pack', 'Anytime Tools 7/32"" Diamond Chainsaw Sharpener Burr 1/8"" Shank, 4 Pack', 'Signstek 3 1/2 6802 II Dual Channel Digital Thermometer -58&deg;F~1022&deg;F(-50~1300&deg;C) with 2 K-Type Thermocouple Sensor Probe', 'uxcell 2 Pcs K Type 500C Wire Lead Measuring Thermocouple Sensor 1M 3.3Ft']","Tradespro 836357 Fiber Washer Assortment, 600-Piece","[420, 421, 866, 3492]",1331,"['<a_193><b_222><c_163>', '<a_193><b_222><c_45>', '<a_211><b_155><c_124>', '<a_211><b_216><c_25>']",<a_159><b_84><c_79>
A2385,['Mighty Mag Magnetic Base'],Vermont American 20374  1/2-14 NPT High Carbon Steel Pipe Tap,[935],2705,['<a_251><b_65><c_29>'],<a_224><b_35><c_179>
A1113,"['Sparco Sealing Tape Transparent Heavy Duty, 48mm x 50m, 6 Rolls (60041)', 'Insta-cure gap filling 2oz Bob Smith Ind.', 'BSI Bob Smith 152 Insta Set Accelerator, 8 oz.']","BSI Bob Smith 152 Insta Set Accelerator, 8 oz.","[1210, 1138, 749]",749,"['<a_202><b_46><c_193>', '<a_99><b_219><c_2>', '<a_99><b_170><c_176>']",<a_99><b_170><c_176>
A2603,"['Watts SVIG10 Pre-Cut 1/2-Inch Diameter by 3/8-Inch Clear Vinyl Tubing, 10-Foot Length', 'Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion', 'URBEST 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo (328PCS)', 'Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing', 'Du-Bro 916 Electric Flyer Hinge Tape (1 roll, 15 ft)', 'Uxcell a14041500ux1277 10Pairs Black Red 13cm JST SM 2Pins Jack Male to F (Pack of 20)', 'URBEST 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo (328PCS)', 'Stanley TRA708SST 1/2-Inch HD Stainless Steel Narrow Crown Staple', 'Teenitor 120Pcs M3 Nylon Hex Spacers Screw Nut Stand-off Plastic Accessories Assortment White', '10ml Graduated Cylinder, Borosilicate 3.3 Glass, Single Metric Scale, Karter Scientific 213I10 (Single)']","Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon","[854, 84, 170, 145, 2293, 952, 170, 2, 2630, 3158]",40,"['<a_228><b_0><c_1>', '<a_104><b_186><c_66>', '<a_228><b_45><c_149>', '<a_17><b_14><c_32>', '<a_122><b_242><c_58>', '<a_23><b_60><c_241>', '<a_228><b_45><c_149>', '<a_42><b_194><c_177>', '<a_224><b_218><c_29>', '<a_94><b_235><c_64>']",<a_173><b_93><c_124>
A612,"['Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)', 'STEREN Grip-Clip Single Coaxial Cable Mounting Fastener Clips, 100ct Black']","Pentek 244047 Mounting Bracket Kit for 1/4"", 3/8"" and 1/2"" Housings","[130, 1336]",1495,"['<a_202><b_52><c_171>', '<a_67><b_55><c_40>']",<a_23><b_5><c_156>
A7182,"['XYZprinting Da Vinci 1.0 3D Printer, Grey', 'RioRand&trade; 10pcs 100K ohm NTC Thermistors for Reprap 3D printer, Mendel, Prusa', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Green']","HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gold","[2749, 2968, 444, 2604]",3480,"['<a_158><b_66><c_101>', '<a_211><b_135><c_176>', '<a_223><b_198><c_114>', '<a_223><b_198><c_60>']",<a_223><b_198><c_48>
A987,"['Frost King Available R534H Sponge Rubber Foam Tape 5/16-Inch, Black, 3/4"" W, 5/16"" T, 10 ft L', 'Hi-Lift Jack ORB Off-Road Base', 'Hi-Lift Jack 4X400 4XRAC Jack Mounting System', 'SE TL10 10-Piece Test Lead Set with Alligator Clips', 'Neiko 50484A Internal Hex/Allen Socket-Head Set Screw Assortment, (200 Piece), 5/32"" x 3/16""/1/4"" x 3/8']","Neiko 50458A Snap Ring Shop Assortment, 300 Count | 18 Sizes (1/8"" - 1-1/4"") | Hardened Steel","[1433, 847, 1348, 281, 286]",577,"['<a_202><b_16><c_147>', '<a_87><b_174><c_86>', '<a_87><b_43><c_77>', '<a_211><b_100><c_25>', '<a_224><b_153><c_250>']",<a_71><b_19><c_91>
A524,"['System Three Resins Rotfix Wood Restoration Rot Repair, 24-Ounce', 'System Three Resins Rotfix Wood Restoration Rot Repair, 24-Ounce', 'System Three Resins 1-Quart SculpWood Epoxy Paste Kit', 'Krazy Glue KG82048SN Home & Office Super Glue, Single-Use Tubes, Fine Tip, 0.5 Grams, 4 Count, 0.017 oz', 'MLCS 9089 Billy Pedal Foot Switch, 2 Step ON/OFF(Continuous Running)']","Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft","[1199, 1199, 1660, 1053, 1661]",168,"['<a_99><b_132><c_123>', '<a_99><b_132><c_123>', '<a_165><b_132><c_128>', '<a_165><b_21><c_82>', '<a_236><b_116><c_106>']",<a_202><b_147><c_0>
A6725,"['New Mini Digital Pen Type PH Meter PH-009 I Multimeter Tester Hydro', 'Karter Scientific 213A2 Borosilicate Glass Low Form Glass Beaker, 50/100/250/500/1000 mL (Pack of 5)', '213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml']","Vestil BTL-RC-8 Low Density Polyethylene (LDPE) Round Squeeze Dispensing Bottle with Removable Red Cap, 8 oz Capacity, Clear","[1946, 232, 824]",3231,"['<a_36><b_231><c_192>', '<a_94><b_163><c_50>', '<a_94><b_75><c_129>']",<a_150><b_129><c_30>
A6372,['MPD Digital r58-smaf-uhf-20in- RF Coaxial Cable SMA Female to UHF PL259 Male RG58 Coax with PL-259'],Extech TL747 Electronic Sharp Test Probe Set,[2980],1645,['<a_23><b_204><c_34>'],<a_36><b_253><c_7>
A2811,"['3M Fastener TB3526N/TB3527N Hook/Loop Black, 1 in x 10 ft (1 Mated Strip/Bag)', 'ARM & HAMMER Truly Radiant Battery Toothbrush + Toothpaste Pack']","Gardner Bender GSW-69 Electrical Rotary Switch, SPST, ON-OFF, 6 A/125V AC, 6 inch Wire Terminal, Black Plastic","[2062, 2185]",2363,"['<a_68><b_127><c_240>', '<a_24><b_99><c_18>']",<a_236><b_87><c_254>
A606,"['3M Dual Lock Reclosable Fastener TB3561/TB3562 400/170 Clear 1 in x 10 ft (1 Mated Strip/Bag)', '10K Ohm potentiometer potential+black control Knob', 'Emergency Repair Tape, Self-Fusing Silicone Tape, 12\' x 1"", Red', 'Barge All Purpose Cement', 'Carter P60504 In-Line Electric Fuel Pump', 'Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)', 'KYDEX V Sheet - 0.028"" Thick, Black, 12&rdquo;x12&rdquo; Nominal', 'Nubee Temperature Gun Non-contact Digital Laser Infrared IR Thermometer', 'Lord & Hodge 1073A-0 1/4"" Handi Grommet KIT', '360 Brass Round Rod, Unpolished (Mill) Finish, H02 Temper, ASTM B16, 0.25"" Diameter, 36"" Length']","360 Brass Round Rod, Unpolished (Mill) Finish, H02 Temper, ASTM B16, 0.1875"" Diameter, 72"" Length","[144, 1864, 1028, 1281, 1103, 42, 287, 769, 433, 1124]",1126,"['<a_68><b_32><c_151>', '<a_73><b_136><c_4>', '<a_202><b_202><c_98>', '<a_206><b_20><c_124>', '<a_109><b_34><c_53>', '<a_71><b_242><c_21>', '<a_79><b_152><c_3>', '<a_107><b_42><c_17>', '<a_71><b_70><c_16>', '<a_17><b_120><c_143>']",<a_17><b_217><c_93>
A5572,"['SEOH TEST TUBE RACK POLYETHYLENE for 6 tubes', '10 Pack - 20x150mm Pyrex Glass Test Tubes with Rubber Stoppers New', 'TEMCo 30 AWG Copper Magnet Wire - 2 oz 392 ft 155&deg;C Magnetic Coil Red', 'TEMCo 18 AWG Copper Magnet Wire - 4 oz 50 ft 200&deg;C Magnetic Coil Winding']",TEMCo 24 AWG Copper Magnet Wire - 10 lb 7905 ft 155&deg;C Magnetic Coil Green,"[2773, 2323, 1825, 3055]",2984,"['<a_94><b_125><c_161>', '<a_94><b_36><c_130>', '<a_251><b_228><c_9>', '<a_251><b_228><c_231>']",<a_251><b_228><c_19>
A3778,"['PH 1-14 Test Paper Litmus Strips Tester, Universal Application for Saliva Urine Water Soil Testing, 80pcs', 'Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black', 'Macherey-Nagel 92110 0-14 pH Indicator Strips 100/Box', 'microtivity IL612 5mm Diffused RGB Controllable LED, Common Anode (Pack of 12)', 'Phantom YoYo Arduino compatible Light Sensor', 'SUNKEE 20pcs Photo Light Sensitive Resistor Photoresistor Optoresistor 5mm GM5539 5539']",Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs,"[911, 159, 3192, 2805, 2623, 636]",285,"['<a_94><b_166><c_10>', '<a_107><b_90><c_68>', '<a_94><b_211><c_155>', '<a_73><b_141><c_143>', '<a_30><b_51><c_82>', '<a_73><b_37><c_0>']",<a_73><b_8><c_168>
A457,"['SE TL10 10-Piece Test Lead Set with Alligator Clips', '3M 88 Electrical Tape, .75-Inch by 66-Foot by .0085-Inch', 'Extech 480823 Extremely Low Frequency Electromagnetic Field Meter']",Phresh Duct Silencer 8 in x 24 in,"[281, 221, 899]",218,"['<a_211><b_100><c_25>', '<a_202><b_218><c_58>', '<a_36><b_20><c_231>']",<a_109><b_74><c_57>
A5039,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']",Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX,"[181, 283, 181]",283,"['<a_107><b_93><c_0>', '<a_44><b_9><c_168>', '<a_107><b_93><c_0>']",<a_44><b_9><c_168>
A4168,"['Dynarex Safe-Touch Powder-Free Latex Exam Gloves, Large, Box/100']","Genteq Capacitor 10 UF MFD 370V 97F9002, 97F9002s (Replaces Old GE# 97F9002BZ3, Z97F9002, 27L669), 10 MFD at 370V, Oval",[701],3525,['<a_44><b_201><c_186>'],<a_236><b_227><c_51>
A6828,"['HATCHBOX 2 Spool 3D Printer Filament Tabletop Wall Mount Rack', '3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS', '3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', 'SainSmart PETG-1KG1.75 PETG 3D Printers Filament, 1 kg/2.2 lb.', '[REPRAPGURU] RAMPS 1.4 Controller Board for RepRap 3D Printer', 'uxcell a11111600ux0002 Amico 5 Pcs 608RS 8 x 22 x 7mm Shield Deep Groove Ball Bearings', 'Drillpro 400mm 8mm Lead Screw ACME Lead Screw and Nut for 3D Printer Z Axis', 'Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2']",ANYCUBIC 3D Printer Heating Controller MKS MOSFET for Heatbed Extruder MOS Module,"[2771, 2909, 2161, 3098, 2940, 2936, 3590, 563]",2726,"['<a_223><b_29><c_180>', '<a_223><b_80><c_84>', '<a_223><b_80><c_140>', '<a_223><b_126><c_13>', '<a_158><b_79><c_187>', '<a_251><b_203><c_91>', '<a_224><b_110><c_103>', '<a_223><b_59><c_60>']",<a_91><b_242><c_202>
A809,"['M-D Building Products 2311 High Density Foam Tape, 1/2-by-3/4-Inch by 10 feet, Gray']",Loctite Clear Silicone Waterproof Sealant 2.7-Ounce Tube (908570),[826],605,['<a_244><b_0><c_2>'],<a_165><b_190><c_62>
A7572,"['ROBO 3D PLA 3D Printer Filament, 1 kg Spool, 1.75mm, 0.05mm, Green', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Purple', 'ROBO 3D R1 Plus 10x9x8-Inch ABS/PLA 3D Printer, White (A1-0002-000)', '3D Printer Head(6PCS),6PCS 3D Printer 0.4mm Extruder Brass Nozzle Print Head for MK8 1.75mm ABS PLA Printer(0.4mm)']","eSUN 1.75mm Brown PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Brown","[3472, 3040, 2145, 3216]",3655,"['<a_223><b_193><c_101>', '<a_223><b_72><c_250>', '<a_197><b_62><c_112>', '<a_91><b_105><c_98>']",<a_223><b_144><c_9>
A231,"['Uxcell a13041900ux0031 5 Piece Yellow Plastic Case SMPW-K-M K Type Thermocouple Wire Connector', 'Signstek 3 1/2 6802 II Dual Channel Digital Thermometer -58&deg;F~1022&deg;F(-50~1300&deg;C) with 2 K-Type Thermocouple Sensor Probe', 'Uxcell -100-1250C 13 mm Thread 5mm Probe K Type Thermocouple Temperature Sensor', 'POWERTEC 15501 1/2"" Arbor 60-Grit Silicon Carbide Grinding Wheel, 6"" by 3/4', 'Industrial & Scientific"" />', 'Noga MC1700 Mini-Cool KIT (1)', 'Gardner Bender GSW-16  Heavy-Duty Electrical Toggle Switch, DPDT, ON-(OFF)-ON, 20 A/125V AC, Screw Terminal', 'Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion', 'Cal Hawk Tools CZCW45B Metal Cut-Off Wheel (50 Pack), 4-1/2', 'CO-Z 5pcs Hss Cobalt Multiple Hole 50 Sizes Step Drill Bit Set with Aluminum Case']","Gardner Bender GSW-111  Electrical Long Bat Handle Toggle Switch, SPST, ON-OFF, 20 A/125V AC,  Screw Terminal","[865, 866, 867, 699, 54, 868, 869, 84, 239, 469]",870,"['<a_211><b_10><c_196>', '<a_211><b_155><c_124>', '<a_211><b_168><c_186>', '<a_193><b_177><c_173>', '<a_15><b_206><c_230>', '<a_52><b_173><c_81>', '<a_236><b_106><c_37>', '<a_104><b_186><c_66>', '<a_193><b_226><c_166>', '<a_17><b_234><c_26>']",<a_236><b_106><c_235>
A2502,"['Neiko 20713A Digital Tachometer, Non Contact Laser Photo | 2.5 - 99,999 RPM Accuracy | Batteries Included']","SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150",[973],1255,['<a_104><b_142><c_219>'],<a_193><b_203><c_191>
A5291,"['Loctite Ultra Gel Control Super Glue 4-Gram (1363589)', 'Century Drill and Tool 97205 Plug Hand Pipe Tap, 3/4-14 NPT', '1/2"" Male Hose Barb Adapters Stainless Steel NPT 0.5', 'Stainless Steel 304L Welded Round Tubing, 2"" OD, 1.93"" ID, 0.035"" Wall, 36"" Length', 'Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX', 'Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX', 'Winters PEM Series Steel Dual Scale Economy Pressure Gauge, 30""Hg Vacuum/kpa, 2"" Dial Display, +/-3-2-3% Accuracy, 1/4"" NPT Bottom Mount']","ProTapes Pro Duct 100 PE-Coated Cloth Economy Duct Tape, 60 yds Length x 2"" Width, Silver (Pack of 1)","[59, 1376, 3434, 99, 283, 283, 2438]",528,"['<a_165><b_214><c_30>', '<a_224><b_88><c_115>', '<a_158><b_147><c_189>', '<a_251><b_54><c_2>', '<a_44><b_9><c_168>', '<a_44><b_9><c_168>', '<a_197><b_129><c_91>']",<a_202><b_62><c_214>
A6761,"['25 3/8"" Inch Chrome Steel Bearing Balls G25']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange",[3102],1573,['<a_71><b_104><c_66>'],<a_223><b_198><c_214>
A3188,"['Koch 015021 Cable, 7 by 7 Construction, Trade Size 1/16 by 125 Feet, Stainless Steel', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'VenTech VT IF6+CF6 IF6CF620 Inline Duct Fan with Virgin Charcoal Carbon Filter Combo, 440 CFM, 6', 'Neiko 60 Pieces Clevis Pin Assortment', 'Small Hairpin Cotter Pin Shop Assortment - 150 Pc']","WORKSHOP Wet/Dry Vacs WS1600SS Stainless Steel 6.5-Peak Wet Dry Vacuum Cleaner, 16 Gallon","[370, 182, 3128, 1179, 2904]",3153,"['<a_23><b_178><c_159>', '<a_107><b_93><c_0>', '<a_109><b_39><c_184>', '<a_71><b_226><c_163>', '<a_224><b_253><c_195>']",<a_24><b_11><c_142>
A6787,"['STMicroelectronics L7805CV 5V 1.5A Positive Voltage Regulator, 5 Pieces', 'Octave Red ABS Filament for 3D Printers - 1.75mm 1kg Spool', 'RioRand&trade; 10pcs 100K ohm NTC Thermistors for Reprap 3D printer, Mendel, Prusa', 'Emergency Repair Tape, Self-Fusing Silicone Tape, 12\' x 1"", Red', 'Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack', 'Uxcell A13122300UX0934 LED Light Mounting Holders Panel (Pack of 50)', 'TOOGOO(R) 10 Pcs AC 125V 6A Amps ON/ON 2 Position DPDT Toggle Switch']","Anytime Tools 1-2-3 Blocks Matched Pair Hardened Steel 1 Hole (1""x2""x3"") 123 Set Precision Machinist Milling","[1602, 3384, 2968, 1028, 635, 1239, 1780]",663,"['<a_30><b_229><c_164>', '<a_158><b_120><c_8>', '<a_211><b_135><c_176>', '<a_202><b_202><c_98>', '<a_30><b_191><c_20>', '<a_23><b_223><c_190>', '<a_236><b_92><c_36>']",<a_159><b_90><c_206>
A2130,"[""Maasdam Pow'R Pull PP100, Post Pull'R"", 'Wago Wire Connector 600 V Clear 4 Conductor 100 / Box', 'Geatex GXMT55 Non-Contact Infrared Thermometer with Laser Targeting']","Madison Electric Products MSB2G Two Gang Device Box with Depth Adjustable, Heavy Duty 42lb","[667, 106, 2524]",3031,"['<a_87><b_190><c_53>', '<a_67><b_46><c_150>', '<a_107><b_101><c_175>']",<a_170><b_85><c_40>
A833,['SE TL10 10-Piece Test Lead Set with Alligator Clips'],"FastCap 3rd Hand Support System 57-to-144-Inches, 2-pack #3HAND5",[281],551,['<a_211><b_100><c_25>'],<a_159><b_43><c_236>
A2664,"['Anderson Metals 57001-0402 Brass Hose Fitting, Adapter, 1/4"" Barb x 1/8"" NPT Male Pipe', ""MEECO'S RED DEVIL 121 Furnace Cement and Fireplace Mortar""]","Devcon Epoxy, 2 Ton Epoxy, 4.25 Ounce each, 2 Bottles","[800, 871]",1572,"['<a_108><b_88><c_113>', '<a_79><b_13><c_211>']",<a_165><b_71><c_28>
A4212,"['Ancor Marine Grade Electrical Heat Activated Adhesive Lined Shrink Tubing', 'Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG']",Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,"[883, 216]",217,"['<a_228><b_127><c_107>', '<a_17><b_217><c_0>']",<a_17><b_217><c_0>
A267,['Shop-Vac 90686 2.5-Inch Hose Coupling'],"Rubbermaid Commercial Products FG267360BLUE Slim Jim Trash Can, Swing Lid, Blue",[344],1002,['<a_159><b_47><c_150>'],<a_210><b_98><c_142>
A5,"['A World Of Deals 1 oz. Non-Sterile Graduated Plastic Medicine Cups, 100 Piece', 'System Three 1100K16 T-88 Kit, 1 quart Bottle, Amber', 'Ludell 11604 High Grade Steel Splitting Wedge, 4lb', 'Set of Rubber Magnetic Vise Jaws. Protection for your Projects', '4-1/2"" Cut-off Wheels for Metal, for Cutting All Ferrous Metals and Stainless Steel']",Bessey BV-NVJ Multi-Purpose Vise Jaws (Jaws Only),"[28, 29, 30, 31, 32]",33,"['<a_150><b_179><c_64>', '<a_99><b_71><c_160>', '<a_159><b_248><c_184>', '<a_193><b_43><c_134>', '<a_193><b_36><c_63>']",<a_193><b_97><c_87>
A2389,"['Dynarex 4110-B Disposable Scalpels, Sterile, Number 10, 10/bx', 'SEOH Alcohol Lamp/Burner Flint Glass 120 Ml', 'Gypsum- 1 lb.', 'Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)']",SEOH Graduated Cylinder Borosilicate Glass Round Base - Capacity (ml) 100 -,"[2086, 2884, 2823, 385]",3279,"['<a_180><b_183><c_220>', '<a_150><b_48><c_214>', '<a_150><b_13><c_90>', '<a_150><b_14><c_0>']",<a_94><b_79><c_222>
A4509,['Nubee Temperature Gun Non-contact Digital Laser Infrared IR Thermometer'],"Forney 72747 Wire Bench Wheel Brush, Fine Crimped with 1/2-Inch and 5/8-Inch Arbor, 6-Inch-by-.008-Inch",[769],1022,['<a_107><b_42><c_17>'],<a_193><b_178><c_200>
A1593,"['Super Glue 15187 Super Glue, 12-Pack']","E6000 230022 Medium Viscosity Auto/Industrial Adhesive, 3.7 fl oz",[114],2050,['<a_165><b_214><c_252>'],<a_165><b_221><c_145>
A570,"['Gardner Bender GSW-16  Heavy-Duty Electrical Toggle Switch, DPDT, ON-(OFF)-ON, 20 A/125V AC, Screw Terminal', 'Gardner Bender GSW-111  Electrical Long Bat Handle Toggle Switch, SPST, ON-OFF, 20 A/125V AC,  Screw Terminal']",Pro Taper Grip Glue Adhesive Compound Bottle 1 OZ,"[869, 870]",1262,"['<a_236><b_106><c_37>', '<a_236><b_106><c_235>']",<a_165><b_142><c_151>
